PC1,PC2,PC3,JobSatisfaction
0.814430573107119,2.3589234950505213,2.7324180978842865,3
-0.1776939467009194,-1.5375496629804781,2.990555033389623,4
6.176208138153745,-1.5753643960626798,1.1089643784491512,3
0.9028965160060385,3.506006374742806,1.8167395542121,3
-2.336836999582489,-1.370172842972299,-1.0800374483996453,2
1.0636412165867837,3.3887016866059274,2.0230480476729635,4
-2.7739381419735136,-1.2392680020042695,-0.9740640952968904,4
-0.8226802911141411,-1.0885306657522416,1.6891647608665858,3
-2.8275275174721135,-0.6637942127874784,1.9228965773171232,3
0.2843477792079326,3.3092857975933607,-1.1119583760542262,1
-0.1594071294069473,-0.9343850052492249,-0.9605753057277107,1
-0.9727562391770012,3.695603890566571,-1.8702252329492524,4
3.6115111353883917,-1.5426490948769824,3.6116961725418717,4
1.4864692100208972,2.0077978426024505,-0.12249535019680176,1
-1.7194677413298791,-1.250972729759953,-1.3973438497330024,1
-0.25533952511201563,-1.6096882539303945,0.0851174097509372,4
0.0079571139890395,-1.314766915681562,-0.07295462189502244,3
0.9214160565777981,-1.6662720313970427,-0.5024927490056541,4
0.20966486712080248,-1.2035666792265893,3.069993598090945,4
6.063127122255711,-2.1260307819139905,0.7441891580738038,3
4.657328005946042,1.6796847345271206,1.6948305537721537,1
3.283457804003028,-1.1715124830044725,-0.47369579338475604,3
2.542585459722993,-1.3259871190748245,-1.475308725636479,3
-0.7165864170800396,-1.117739887344329,2.472945428838457,2
-0.0670681515442424,-1.5071012047232764,-0.6230509459981411,1
-2.021436345931606,-1.401085793062079,-0.5728862872377871,1
-2.8861382133680626,-1.0164325575839668,-0.9289063816569898,3
0.6788096668546312,2.148831667606148,2.2224815793638095,3
-1.7991163785065982,-1.4860397196287491,-1.185724164204707,2
-2.881752367705992,-1.1306512030079703,0.9809167390599782,2
-0.1612369179299611,-1.4512209470345845,-1.3940798045027374,2
-2.329420448043669,-1.0927767484713946,-0.8554787646076827,4
0.3041402694734981,-1.4660508486094463,2.0953478242414616,4
1.8507611130003576,3.5541954754139478,1.960303917022393,1
0.9098229847136361,-1.3520909236040872,-0.9773162753446826,1
1.1090223395539924,-1.335608893100717,1.2950075929435234,3
-0.4226256169334608,-0.13860667557159195,-1.199992347462418,2
-0.5779051430008394,-1.3790334665983355,-1.190227500895028,4
-1.8020372000809741,-1.2299675519786537,1.5550163259468226,3
1.1116633675080299,2.0974019071175056,-1.5252632350722521,4
1.1741640058728353,-1.6336400041741421,-0.27843923994331216,4
-0.9671418691255151,-1.372370083030528,-0.993957644704032,2
1.67639738923804,-1.6324373791587572,1.4355883007765369,4
-3.0864582852131277,2.506341957420393,-0.3583976871233569,1
-1.1792171708382524,-1.615161364843975,-2.0921148889640175,4
1.276115341681565,-1.129120799326022,-1.4933647731142892,4
1.3428933823347353,2.383642506956997,2.2028054382998854,4
3.8143255768528093,-1.5148223710981596,0.9237988494192219,2
0.5807421329578439,3.348715257334419,1.0663843138417435,4
0.7878559617141716,2.098207203459975,-1.1442115535663748,2
2.4994087401667207,-1.2986380859554765,0.41525224641517566,1
0.9801290271746157,2.1732577865921927,1.4000363771703943,3
1.9563586868561436,-1.6254635052596667,-1.7676192335589826,3
-1.2761531875544994,2.3397585901916864,-1.48558827627962,3
-0.6343311664860782,2.4443534158979037,-0.350325197940414,3
5.726981113594883,1.5285311021415804,2.1803904974467128,3
-0.7597506974850503,-1.3592994612587441,-1.1063379514462175,2
-1.9670668565270057,0.6649326849308974,0.23531537675590275,1
-3.122043248615236,-1.0376366618868649,1.3846466249961176,1
-3.615482471197131,-0.5482979047596127,3.105994820514561,4
1.1262858000761753,-1.3517070169452445,2.3756248527886963,3
-1.0269470477642888,-0.864475279745964,-0.22001962871796785,4
4.284243130026531,-0.3763679647880004,-1.0195018741274575,4
3.7723749963917097,-1.8183780724201757,0.2492407973318654,2
-0.8702299935039305,4.202175976145036,2.1744216454526777,3
-2.4996276884633004,-1.239328952934906,-1.803059135555776,4
-3.2961966136325334,-0.8943498727727479,1.2768577574964617,4
3.2539231489009754,-1.4826429637686735,3.288753039172189,1
-0.904602895451909,-1.0094930501663835,3.7257033955642616,3
3.374907150343035,0.1390346556255924,2.102117245929469,4
-2.1594978517233425,-1.1298567894992602,-1.1434427144815316,3
-1.551670845044541,-1.2378458392909704,-0.45066334459256774,2
0.23374904940886937,2.373375761476009,1.0219172319122702,4
2.750159050693366,-1.1284327128705895,2.117820729526898,1
1.4003920116949382,2.3659497908456557,-0.17337426820338345,4
-2.4269896628629284,-1.3498785776962494,-0.7035637930853823,4
5.855010773803597,0.7389989768545696,0.32721568699687226,4
-0.7882009373073454,-1.5684844497120483,-0.000686656783297977,3
0.5083014604284619,3.6650923980872343,-1.2181637958326732,2
-0.5057285914620887,-1.3398123655294742,-2.0554486264775456,2
7.244505818545869,-2.04484993064332,2.7999602246017847,3
0.8645495850281517,2.469353527514082,0.4516811887189745,3
-1.7351305899676461,-1.1933671249658697,-0.20907639875771825,2
5.942291384296769,-1.6327189373562299,0.4497962759137931,4
-3.66408903843597,4.068617841963171,1.9871039404589315,3
-2.8012502212056405,-0.9664686346719585,-1.2758597189726895,4
2.5423781677825885,-1.8245702782732278,-0.28542239692432936,1
-1.1554913286386141,-1.3530249940226438,1.9635311242272615,3
0.8546183153869358,3.637451550937162,1.697711297461288,4
-1.028673334772235,2.8439661633228344,-0.5689247902836032,3
1.2644030909766792,2.1431118581530284,-0.2573840785630876,3
-0.5035326896190329,0.09632881685919435,-1.1558898298350495,3
-1.0590771803485655,-1.6104408879424108,-1.3025945089069062,2
0.4321067366989244,-1.0374729151930238,3.108550329174595,4
2.559741241586453,2.0110229199861864,-0.6735341794837797,3
-0.5963102725148759,2.5150857438401446,-0.6738963590766566,3
0.6727346614954991,0.2367882630639362,-0.5094685480549773,4
-1.7597854834101225,-1.1430497972537443,1.6449191983353797,1
-1.2631847637765674,-1.4522866378081254,0.8033617370186472,4
-0.8447241172531358,-1.2504481529069833,1.6313392613540418,3
-2.0098310627260956,-1.0584585991947335,1.723020285506289,3
0.2581757264270948,2.269095495655642,0.0015706458461020659,4
-1.8785435184681187,-1.1212511473224724,-0.28041706657873294,1
-2.284353594509164,-1.137770236869401,1.5332282938309065,4
3.6765606128197925,-1.3252222909256821,1.025103934649917,1
-1.5640219692952095,-1.5060621514906312,-1.5005233135719431,1
-3.5634658504261196,-0.9680855338454579,1.1614530954048992,2
1.6387640967920472,-1.650226849498261,1.0388407077041568,2
1.5134098725700889,3.4848337211835836,-2.1864754650853597,2
0.5649853547772586,2.9265108896655714,-1.038114180975755,3
1.6241436155027527,-1.8701483882903172,0.26929461006000777,2
1.3676632133698672,3.706311520975308,2.582673665424178,4
0.08723184107491463,-1.297476888195488,-0.4212833399833046,3
-0.6369608778138016,-1.4250448298143594,-1.1490891261097225,3
-1.561185893340825,-1.6462395236166405,-1.8307712975735744,2
3.08835218068792,3.235528854532301,-1.296621005362094,4
-1.3392301153425483,3.46249755105325,-0.4445720860526186,3
-2.682817309199172,-1.4307080150657614,-2.156538373373705,4
-2.239896754745285,-1.4899445014872061,-0.16318280527816653,2
-2.148081545032361,-1.3302576195991038,-1.3359330397253129,4
0.7286046662213421,-1.1821350882634352,-0.5271413158931417,4
-2.893491878644875,-1.2067961387510397,-0.04493638742274386,3
3.679153907528717,-1.171248476391108,1.5285742501642543,2
-0.20431137509891442,-1.4359919774727452,-0.09735203104751847,3
1.8779772910721033,2.1765796347256634,-0.8902515084199771,4
0.5933450921857734,2.2486321957503432,1.5647662358996302,4
-1.5974277782610764,-1.285738260658612,1.6593723529886006,3
-2.209007339146775,-1.089786751958269,-1.1332242460969733,2
-3.8976645786924884,2.978997846892347,3.147457959691812,1
-0.8082807779206365,-1.451239699965273,2.5499813211356375,2
0.5983882453451597,-1.4885014320749124,0.27695904261737464,1
0.011509046330974744,2.3500854597464613,-0.5804894167145408,1
-0.575359912306473,-1.5257311208183661,-0.39803103123155736,1
-2.5527221458551033,-0.9771147854677249,1.3678904930012714,4
-3.7873503681353675,-0.7853848874307,2.168130773182541,4
4.91666816514092,2.775824713638012,-0.7197966327370003,1
-2.4082487508708477,-1.0558647586237073,1.1939929947569168,4
-1.9093265652040543,-1.5746356036961215,-1.5278640119156752,4
-2.1175584525606888,-1.2300147886108905,1.137144363099066,2
-2.052434279513948,3.688658983658723,1.8083695724668198,2
-1.5446982252374286,-1.473168460503481,-1.57551447758804,3
-0.4097886254025081,-1.491571282083691,-1.2195157331424886,1
-0.8312534078268636,-1.4418736764824562,-1.1111155471997216,2
5.387685968183545,-1.5559812878040997,-0.39540497759533977,3
7.0150713617940585,-2.253428608287888,1.9812073056120287,2
0.8442990237177312,-1.5241238709429892,0.9704693296551888,3
1.7373188114339007,-1.159829157596116,1.2102203531377742,2
8.18546595874728,-1.7722190306120558,0.29178562787010964,3
-1.761130480089499,-1.3248115213032905,1.4043495446825203,2
-1.5436627955854627,-0.8621712182744894,-0.26062982735268997,3
-1.3007602609333402,-1.5232630878450881,-1.3498071272613494,4
5.265091211195002,-1.8425965311680983,-0.1156981890903547,4
-0.6648127381686001,-1.3617992787310935,-0.902184534026837,1
-1.2633199528339958,-1.1431163977941516,2.5541361474250173,2
-0.4880025843356139,-1.391373792712868,-0.08732403562504779,3
-0.6663950972832003,-1.4510718320437184,-1.491296070727832,3
0.29932820454920567,-1.456319253541209,-1.3707903304625466,4
-1.5474632723764647,-1.1006328004081463,-0.26116536084468117,1
0.632029744127246,-1.4790597220228494,-0.43617777711356204,4
-1.8928543619320708,-1.2232701571245985,0.6237555746947604,3
-0.1512346208285673,-1.5544601455499205,-1.5317985382597872,4
-1.1737831005054962,-0.7933710890550635,-0.9709767080821259,1
1.049028695991985,3.617077915733533,-1.529739824824472,4
-2.4370866648230622,-1.234297824228632,-0.3928323510841953,2
-1.6932407829823712,-1.1754481016558507,2.304165377888366,4
-0.7978796567275749,-1.007557619243949,-1.1625596583470605,4
0.6241610213503496,-1.2280679221293416,-0.938982589809404,1
2.4001131903515303,2.272759390730343,0.6164172238244487,4
1.064247869321333,-1.5244356733729756,2.6714271076280913,3
0.2433079082587957,2.44283803652404,2.4010859732387715,3
3.201315643889219,-1.9462899362541415,-1.6270999711033147,2
-2.3164260055967785,-0.7468431714693279,1.9063240017466723,1
1.0565102168201086,1.2167723253837912,1.1880298136999805,4
-0.6719398833098204,4.119139718057434,2.6302961154205664,1
-2.3454754060627367,-0.8275152162295022,2.1052924985011856,3
3.611960143651842,1.8677136228422597,2.4787896701539336,4
1.0611791606051584,3.3787861297954147,-1.7102763427121197,1
0.826308984703119,-1.5240293646915746,1.761969761121516,2
-1.8391032181326594,-1.4377681065494832,-0.6462597963098672,2
1.8094999530174658,-1.4677113336774965,-0.09884594273058006,4
3.1814540392777007,1.9681541055364402,-0.03783626467078521,3
-0.6372259784974041,-1.306182641779777,-0.7752643026918005,3
-1.7639084539617438,-1.3327425860736004,-1.564172745283877,4
0.38662184666369287,3.293846809531008,1.0252383322704357,4
1.103649732588067,2.165406327005969,-0.13800750227184924,4
1.2562581109794018,3.71575600483506,2.1105330665457416,3
-2.9807499711956926,-0.8801223634584423,1.8770165036429902,4
-1.543170046382027,-1.3410212219225353,0.9092350677917627,4
6.890724861075409,-1.4396605304913355,0.8791312941231907,4
-0.8806069429993925,-0.014020766554577152,-1.580282563237039,3
4.330460716991143,0.6620103262740783,-0.4874226235553638,4
-1.7836616457188497,-1.2233123142350968,-0.8703741314041312,4
5.1227442642486585,1.8300995440479892,-1.047628774292361,4
-0.7300229428369328,-1.2231274652323878,0.22956979762182508,1
7.737605017642048,0.6092564906472266,3.5228549382185625,3
-1.5988873241895207,2.237553117661801,-1.1903303596313652,2
-2.6479863254679343,-0.863800455206709,2.2688246516641755,3
-1.5734174272787662,-1.503307695310798,-2.1575129304629574,3
-0.650640597247246,3.757483981865352,-1.1594244412364914,4
-1.498896464372466,-1.4144311715132012,-1.2587525508855695,1
-0.03673552735429108,-1.303088200563888,-0.6490919828476213,4
4.558452063195909,-1.348413447129443,-0.7649357483799171,4
0.7627022303661127,-1.5054998236808708,-0.12216639434011217,3
-2.168932551240847,-1.16741675830261,-1.1686987971725542,4
1.4953376163499241,-1.557788571350768,-0.6349920874352422,1
-1.4333412820004052,-1.4862446385108967,-1.5460699011927985,1
-0.3939304325758866,-1.4485800193078917,-0.8372893780473386,3
-0.4161914480077581,-1.1271781475779057,0.13808077664871665,3
2.6735740120598797,-1.149307050923603,3.4185868503661943,3
-1.7744678931439437,-1.1491008716644346,1.644619846505729,4
-1.2077810664635544,-1.2275429693546824,1.2679496477902812,1
-0.47317782850142315,3.6643374911107425,-0.9252864944121634,4
-1.1191676502572379,-1.1512446713212205,-1.5948716154555374,3
-0.020559259567803124,-1.4125931318925933,0.4177407799355372,1
4.604463327673773,-1.9497300007398346,0.1624755647156613,3
-2.2439502229754544,-1.2819727273218884,-1.177210122569306,4
-2.230500156940179,-0.7275276726429688,2.9623675077322433,2
-2.174593503271857,-1.4545445752312953,-0.06375712984587399,2
1.1682356777126595,2.0603055966864066,-0.4214614785515023,4
-1.7419281481354616,-0.9744120974325016,1.7180193656971292,1
4.560337598407862,0.9417380224685252,-0.538745168780349,2
-3.1852733806171245,-0.7660644999007562,1.7274681181994913,3
-1.0339918386138316,2.2701890995809646,-2.608780664256713,2
0.14836444140800267,-1.1543232038850355,-1.1326159580963004,4
-1.039621508254231,-0.8097063288363435,-0.32496704085629047,1
3.3770258365235915,-1.3661491290890218,-0.38400074045155996,4
1.5962785471343948,-1.630516464998249,-0.18016039388209412,4
7.31865000551824,-1.7626729038791793,2.6748750556584278,1
2.988184818513814,-0.9661528430533614,0.3152019203518135,2
-2.097713128148841,-1.6104084778932206,-1.5885734288620623,4
-0.16385949076434334,2.296971796145136,-1.8131742816660932,4
-2.967209983956789,-1.0330613586075823,1.1066690859715205,3
1.166049505384507,-1.5403211803104928,-0.7999634935269646,4
1.9869068141573982,-1.1973699642797067,-0.42363875750730057,2
0.4178107177065946,2.0319825291747478,-0.10747145502870081,1
-0.7242561105826373,-1.469791862617509,0.7030792188329181,2
3.8977490561169628,-1.8925615658282302,-0.9446571626040358,2
2.9580351141896033,-1.916554224029702,-2.5005603551151325,3
3.165992115054535,1.6644833616684147,0.18218249530754252,3
0.15330109145790852,2.362698742982855,2.7923397518579622,4
0.555339157789249,-1.386975004153681,-0.7726802550301574,4
-1.063124052299719,-0.7419973471520617,-0.07263055645477669,1
0.6796077683876653,-1.466965542518144,2.2630954489520745,4
-1.9650245190742868,-1.3339977798047324,0.9560480299677971,3
-0.6214779412053629,-0.9285778540280205,-0.8704947208077584,4
-2.603784190442915,-0.9127966374871347,-0.07706539092315409,2
-2.3330140133678943,-1.2640625283058613,1.5114709488505247,4
2.8681771485770153,-1.4553609976554402,2.4474979218133135,1
-0.4758696818959195,-1.1270689070212483,2.070244022030032,2
-1.9851214713532046,3.6250032444436457,0.46654807270700166,2
0.2577140952909549,4.017950532659841,2.095824180531028,4
-1.9599991835004311,-1.346375003919526,-1.5026666868307381,4
3.8491247097735464,3.3102806850782254,-0.23890023563039692,2
-3.876963475000031,-0.5463416459392854,2.0612450882250326,3
2.334201096188358,3.2842514992405203,-1.9270618685013339,2
-2.3117009808870654,-1.248119909641562,-1.404859458926641,4
-0.15732843776635838,-1.59810538415338,-0.7249980443206855,2
4.136713587350544,0.8797688970908893,1.8956910700576661,2
-3.438111060201991,2.5673974905587373,1.220334757373431,3
-0.7543005702052867,-0.9282987096365185,1.1305576746674515,1
1.0959781965585316,2.253322301676476,-1.2422019203926125,4
2.3173133989824377,-1.44512233909392,-1.176962096129882,4
0.3525095519531686,-1.4291975570883622,-0.733088520863905,2
1.3735854665915352,2.079050385124461,-0.857560214695778,3
1.9834477788906166,-1.5341360618396578,-1.0990678928138564,2
0.12441735046708256,-0.908460849621463,0.5183738044249886,3
-1.8072439736366077,-1.0413177581520061,-1.2257719447360047,4
-1.129411026593839,0.6832302671394734,-1.0350982263232777,1
2.9679542509519985,-1.7798237121602087,1.3676310439341506,1
-2.2832411040868776,-1.2284084407343359,-0.04449827622420353,4
2.934102675446017,-1.1750724259396097,-0.22853343906201118,2
5.117444858698499,-1.50782433732286,0.3692824507128823,1
-0.7843500949844269,-1.1717281904935288,2.8745006706911775,4
1.8704959873339007,-0.9456488231299198,1.4769674152759062,3
0.18022482458648167,-1.3868306656908096,-0.16037546122358046,2
-2.390728638716543,-1.0541637468072762,1.4832529524792344,2
2.2245782380997956,2.3286586305402506,0.46932546231892225,2
-0.9238233820693788,2.544758445159313,1.140427566348022,3
1.0317860865325121,3.427271090483524,-1.6913048759728146,4
-0.4048741683188269,-1.5093386597788274,1.177577593155265,4
-2.2308261815793005,-1.0003026752217565,-0.1722688583714902,4
0.2321523790974966,-1.5414477067072525,-1.5454123690436754,4
1.7184243165393605,-1.6046939406711909,0.6408068045670927,3
5.292197155165566,-1.4266200810259948,0.6560685350786754,4
-1.052647464339328,2.4271061364418527,-0.8466059930043311,3
-0.28381433099446635,3.8048460184812236,2.149613642022541,4
2.9154102973687714,-1.651075380325869,-1.6616731032223875,3
-0.5388560896787604,-1.1395800398669829,0.6804952476279917,3
-0.29841010695949877,3.731383226843873,-0.7874451415477735,2
-0.23468679569063716,-1.369299291718353,2.448315305623532,3
-0.22273342514264532,-1.0172370471022611,-1.8555025874879987,1
1.2821890983161792,-1.6790953074672392,-1.616427253117071,4
-0.3010525824420716,1.999733621144164,-2.5761751792989394,4
-1.5079102390680665,-0.864945731185378,0.3647063218521844,1
-2.240368627434846,-0.923855437502802,1.5439428952586434,4
0.6733380883180022,3.601019393287832,-1.3383394205814818,3
0.5838833090696485,3.600941219719088,-1.6137705675880218,2
-0.4412600720459703,-1.631704554594513,-1.271305983790105,4
2.3487586734767523,-1.5094904368666358,0.3278515333804165,4
1.4105224913019638,-1.4551176407258744,2.117357415709509,4
0.524852177189722,3.693984550840337,-0.6188194131320223,2
1.7195421518562735,-1.3125408665405411,2.051650686774332,2
-2.571416952936934,-1.196256761410876,-1.0643239888380387,4
-0.5195813364076259,-1.3548250610000205,1.2489639966333108,2
-2.1447385357156317,2.184956551095337,1.674617917578248,3
1.2956847947027654,-1.2374375541378757,1.0806530790615467,4
-0.9295842480460977,2.3902378187272117,-1.0834002795446784,3
-2.0292751415129833,0.6412303435811013,-0.5936621690863024,3
-1.4542037261740517,-1.362306879326978,-1.4190392213835146,2
1.1580611150316285,0.7939356744833445,-1.935600397254909,3
0.45314053639356433,-1.6358892040347681,-0.8409340581207722,1
-0.8674249206276102,2.6366131468901988,-1.3361555216543226,3
0.7644671413722437,2.2244791792368153,-0.8670893238659306,3
-1.1552939058946605,-0.8759667370459913,0.8294926474399734,4
-3.147952633072919,3.0002072297714935,3.22509633364972,2
-1.013338347155621,2.4654022881523625,1.2138284238233417,4
2.5450872972984855,2.0543194493614996,-0.05925586789823372,4
0.21662239116800489,-1.1481788090142686,-1.2977391220010626,3
-0.42988299705656874,-1.4047865119970762,-1.0251142352326612,3
-2.670003284446918,2.159992215790627,1.9042059420042425,4
-2.8762794531023914,4.090114293955915,1.845305727297762,3
-0.8940877326668077,-1.6766481111058726,-1.7503623932257926,1
-0.9207013009819962,-1.269832328689877,-0.7192750051706678,3
1.0375761534701584,3.886719585965651,3.095688583950071,2
0.7796496889023244,-0.928005319006403,1.0158797949384584,4
-0.296686229247113,3.9478067949966222,-1.8018724648957753,3
-2.4220714361558393,-0.9427955443694299,1.874352359474409,2
-3.3529184158786935,2.784287380464388,1.98981988294903,2
-2.2416265495566354,-1.1836875696360534,1.1565653084224168,4
-1.241742875476481,-0.7733080227899698,0.9434977784237686,2
-2.071230252510339,-1.2922302094272131,-0.7049620901661624,2
-0.18107252671026128,2.466794811789983,1.5365793489028456,4
0.7590485120920283,-1.1901780468951237,1.0660447554609505,3
1.3676725738366173,1.9688811788968155,-1.5400070334468223,4
-1.780920265546435,-1.267078993095967,-1.391434515149314,3
-0.6338957798767088,3.9073015114754743,1.365369619094592,4
3.244309313195051,-1.2222554235828036,1.3760842768155734,4
-0.7132699287233019,3.8517285429434005,-0.8580579724752255,3
-2.8979424282575232,2.4708525001173105,-1.3406381613215559,2
-2.596908231778278,-0.8726711416187977,3.131628115497714,1
-2.541371591058696,-1.0832086476078138,-1.085213746731673,2
1.503254163653399,2.128378923933531,-1.5685809167335998,3
-3.36371658041395,-0.8063096829965545,2.6819667671287957,4
1.9756646585688284,-1.7312926555572468,0.7670086941388956,1
0.25003178038005147,3.5446800297316376,-1.3085039400707659,2
-1.4906340477894469,-1.239756461852011,-0.43806584009452354,1
-0.9787602030957104,-1.23496107127266,1.3049299391126632,2
4.661759252694564,-1.7951419236448227,0.47463662569966253,2
-1.113418556221543,-1.5905283785357536,-1.750737108225343,3
3.217557517054035,-1.864375198019912,-1.8243268354895674,1
-0.13103520527626433,3.5875622020909574,-1.8778459024329088,3
1.310421157945258,-1.6500309083898155,-0.5204955691294423,1
-1.6054701367440256,-1.5447623440636709,-0.8535924651846252,4
-0.7606594396776868,-0.8258065615459065,-0.21740315792875747,3
-0.9900179718103906,2.664327984389035,1.4322142111423288,4
1.6273529378501144,-1.6256103315559256,-0.8814790682664788,3
-2.0168240385431155,-1.1544841927312226,-1.085502075747965,1
4.321478363499865,-1.2846383164489381,1.36305727991845,3
4.464446737029281,1.5349417915021324,-1.5317062535096013,1
-0.32908132411979346,2.711481108389216,1.3469754106768101,3
1.6423702029739515,3.426083689900665,-1.4509987489342715,1
-0.8735563488844769,-1.3825350833870795,-0.4227132231457559,1
-2.4507302908344877,-1.004082964105415,-1.2188987796023867,1
1.5134488476896828,-1.631991883306416,-0.4741131642432572,3
-1.723785254709118,-1.549126500298346,-1.8799035497377663,4
3.3809925167138895,-1.4731806617608514,-0.619317487693035,4
-0.5859585528908908,-1.267665572686227,0.4904079260792709,3
-0.7658886813237946,-1.210716371209234,2.026212687885088,4
7.453424161848579,-1.8045404001732936,0.5383983458345607,1
1.1238364090887858,-1.7143507162004712,-0.4377173850344321,3
-0.28520375872595755,-0.661658009708318,-1.541786234243107,4
-2.4328769518979865,2.796014201764589,2.257022009890955,2
-2.4693429465422025,3.931602784866685,1.4511481030439601,3
-2.843191666264084,-1.3009571593264748,-0.5219129280487267,4
5.886717079479484,0.7115997836510795,0.08807134871134933,3
-2.5120448044625685,-1.3940667051217428,-1.2742567801124016,4
-1.6178072453918506,-1.4167730103511196,-0.9029254588005488,4
1.2738115649021649,-1.5236434789961015,-0.7390176538666974,3
-2.3415922271441785,-0.651316715951352,-0.33549161238641595,2
-3.5217597832051784,1.2935683941444331,1.6710603362354293,4
1.7594450055339166,2.3179208984133144,-0.13898548904149438,1
2.9985435467095796,2.278598163352345,-0.8484954591858782,4
6.471615918501066,-1.5788850794666054,-0.24910208284081609,3
-0.44600884460049717,-1.4009326359142105,2.298932376932431,4
5.136113402058844,3.056423576425579,0.5616284526674866,1
0.15791236395745858,-1.645151915033625,-1.880601526562016,4
2.4725232610912413,-1.7844009989406362,-1.1469526892663302,3
-1.4997317873673237,-1.0104187740695239,2.0250073654430043,3
-0.8392715952075416,-1.2635577132152909,1.112962692150014,3
-0.540901850855146,-1.4160445158996984,-0.038964625486674016,3
0.9742341861660285,3.5052912611345786,-1.9012150434388684,4
1.2557345700384617,-1.6222741962302738,0.29400004960972026,2
2.3880836067369735,-0.9683531690715654,0.13492655638331746,3
-1.9578731388458028,-1.0770510205541892,-1.0567274404023563,4
-2.2331425356533705,3.7319043688323226,1.3475646440182476,2
0.17331537714378303,-0.8945568400501591,-0.8498641182383685,3
-0.976350157662691,-0.41078729727285795,0.44791878764992366,3
-0.40886312960100274,0.7368368815008288,-0.7031475799030268,1
-1.973165648793987,-1.2960301196206676,-0.904129949649338,3
1.5753146180698705,2.2028468445723997,2.20649408317839,4
-3.135050930330179,-0.6466585622949143,2.60226652227084,3
1.956868282828153,3.4472660437793237,-1.1781747699692233,4
5.505393901906455,0.529223912899918,1.7085639837255935,2
1.1963398755588266,2.154429196152724,2.0981692646885026,4
2.0474125612290646,3.3368739874309625,-0.8063240260216752,3
3.6563664411780423,-1.6578474777001446,2.283031410089016,3
-1.0914839579380373,-1.223375500736983,0.020440477075150225,3
-0.2242765586603939,2.461413416978671,1.3546304395746733,4
1.653416517564247,-1.7930130083161273,-0.7381877495789881,1
0.915169847876558,2.2082301132088458,-1.1918572443157127,2
-1.6932635248352388,0.8183603887427825,1.1036682615263271,3
-1.0840997922202498,-1.0023431195967343,-0.8536290956924864,4
1.7257217605849118,-1.5961780314128513,-0.837583557551959,3
1.1890422503871165,0.9535183128720751,-0.35113236997545877,4
-3.608752985981455,4.182980063669198,2.5810286184751656,2
0.403177205294374,2.3696891783307352,-0.41514168497971415,1
0.14832883859893534,-0.7192607813553478,2.1123809225360275,3
-1.4935577079150208,2.455255030202417,-1.7731364494274386,3
-0.6601364326522252,2.439353222792844,1.1804803016200258,3
0.8734365850384629,2.342135118806259,1.7102581137831985,4
-3.6743168818000647,-0.5011978698066085,1.9880160439540784,4
0.15477142414126727,-1.083772889639291,1.5699410502854327,4
